symbol,budgetQuote,scenario,name,key,fromAt,toAt,navChangeQuote,holdChangeQuote,alphaQuote,feesQuote,gasQuote,actions,marks,holdingMs,outsideMs
GOOGL,1000000000,pinned_fork_costs,adaptive_economic,2026-08-31,1788134473000,1788739197000,92269069,-8106077,100375146,116811857,1991790,9,120648,604810000,135200000
GOOGL,1000000000,pinned_fork_costs,adaptive_economic,2026-09-07,1788739215000,1789154999000,30083579,-198990,30282569,30009003,118088,0,176817,415802000,27142000
GOOGL,1000000000,double_gas_half_fees,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,double_gas_half_fees,fixed_20,2026-08-03,1785715200000,1786319794000,-205444795,-10003445,-195441350,14247280,47715086,108,5009,424988000,52901000
GOOGL,1000000000,double_gas_half_fees,fixed_20,2026-08-10,1786320001000,1786924477000,-91742813,-10869865,-80872948,6833058,23016240,52,2530,604683000,151992000
GOOGL,1000000000,double_gas_half_fees,fixed_20,2026-08-17,1786924802000,1787529543000,-68354259,-1910922,-66443337,8059319,21688380,49,2615,605066000,96332000
GOOGL,1000000000,double_gas_half_fees,fixed_20,2026-08-24,1787529611000,1788134387000,-112325949,-3705769,-108620180,81855433,77015880,174,28130,604844000,44978000
GOOGL,1000000000,double_gas_half_fees,fixed_20,2026-08-31,1788134473000,1788739197000,-29593553,-8106077,-21487476,200553343,95605920,216,120648,604810000,15424000
GOOGL,1000000000,double_gas_half_fees,fixed_20,2026-09-07,1788739215000,1789154999000,-34233438,-250102,-33983336,89900276,46711276,105,176817,415802000,5965000
GOOGL,1000000000,double_gas_half_fees,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,double_gas_half_fees,fixed_40,2026-08-03,1785715200000,1786319794000,-105918997,-10003445,-95915552,13410388,14518586,33,5009,431073000,24738000
GOOGL,1000000000,double_gas_half_fees,fixed_40,2026-08-10,1786320001000,1786924477000,-38304371,-10869865,-27434506,6931208,5754060,13,2530,604683000,107564000
GOOGL,1000000000,double_gas_half_fees,fixed_40,2026-08-17,1786924802000,1787529543000,-41673097,-1910922,-39762175,8557721,10622880,24,2615,605066000,16344000
GOOGL,1000000000,double_gas_half_fees,fixed_40,2026-08-24,1787529611000,1788134387000,-10622990,-3705769,-6917221,67589408,20360520,46,28130,604844000,10903000
GOOGL,1000000000,double_gas_half_fees,fixed_40,2026-08-31,1788134473000,1788739197000,41359545,-8106077,49465622,147421496,26557200,60,120648,604810000,3446000
GOOGL,1000000000,double_gas_half_fees,fixed_40,2026-09-07,1788739215000,1789154999000,-5772133,-250102,-5522031,58994694,15727876,35,176817,415802000,1963000
GOOGL,1000000000,double_gas_half_fees,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,double_gas_half_fees,fixed_80,2026-08-03,1785715200000,1786319794000,-59412424,-10003445,-49408979,9792644,3895706,9,5009,431073000,29440000
GOOGL,1000000000,double_gas_half_fees,fixed_80,2026-08-10,1786320001000,1786924477000,-26184271,-10869865,-15314406,5159560,1770480,4,2530,604683000,78235000
GOOGL,1000000000,double_gas_half_fees,fixed_80,2026-08-17,1786924802000,1787529543000,-7929307,-1910922,-6018385,6990378,1770480,4,2615,605066000,4167000
GOOGL,1000000000,double_gas_half_fees,fixed_80,2026-08-24,1787529611000,1788134387000,14423977,-3705769,18129746,44238387,3540960,8,28130,604844000,1431000
GOOGL,1000000000,double_gas_half_fees,fixed_80,2026-08-31,1788134473000,1788739197000,31070870,-8106077,39176947,86443464,7524540,17,120648,604810000,1087000
GOOGL,1000000000,double_gas_half_fees,fixed_80,2026-09-07,1788739215000,1789154999000,-1958405,-250102,-1708303,31550565,5104996,11,176817,415802000,513000
GOOGL,1000000000,double_gas_half_fees,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,double_gas_half_fees,fixed_160,2026-08-03,1785715200000,1786319794000,-49933747,-10003445,-39930302,2770250,797366,2,5009,431073000,289800000
GOOGL,1000000000,double_gas_half_fees,fixed_160,2026-08-10,1786320001000,1786924477000,-23556585,-10869865,-12686720,2379880,442620,1,2530,604683000,209131000
GOOGL,1000000000,double_gas_half_fees,fixed_160,2026-08-17,1786924802000,1787529543000,-7606243,-1910922,-5695321,4621714,885240,2,2615,605066000,346000
GOOGL,1000000000,double_gas_half_fees,fixed_160,2026-08-24,1787529611000,1788134387000,9262792,-3705769,12968561,24595120,885240,2,28130,604844000,934000
GOOGL,1000000000,double_gas_half_fees,fixed_160,2026-08-31,1788134473000,1788739197000,22027241,-8106077,30133318,44461397,1327860,3,120648,604810000,115000
GOOGL,1000000000,double_gas_half_fees,fixed_160,2026-09-07,1788739215000,1789154999000,-4242024,-250102,-3991922,15625050,2006656,4,176817,415802000,201000
GOOGL,1000000000,double_gas_half_fees,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,double_gas_half_fees,adaptive_width,2026-08-03,1785715200000,1786319794000,-50653910,-10003445,-40650465,3347035,1239986,3,5009,417589000,291565000
GOOGL,1000000000,double_gas_half_fees,adaptive_width,2026-08-10,1786320001000,1786924477000,-21066775,-10869865,-10196910,0,0,0,2530,604683000,604683000
GOOGL,1000000000,double_gas_half_fees,adaptive_width,2026-08-17,1786924802000,1787529543000,-3703538,-1910922,-1792616,0,0,0,2615,605066000,605066000
GOOGL,1000000000,double_gas_half_fees,adaptive_width,2026-08-24,1787529611000,1788134387000,1391015,-3705769,5096784,30692263,4868820,11,28130,604844000,165420000
GOOGL,1000000000,double_gas_half_fees,adaptive_width,2026-08-31,1788134473000,1788739197000,30560828,-8106077,38666905,82444449,11065500,25,120648,604810000,1198000
GOOGL,1000000000,double_gas_half_fees,adaptive_width,2026-09-07,1788739215000,1789154999000,-8893389,-250102,-8643287,17860169,4662376,10,176817,415802000,549000
GOOGL,1000000000,double_gas_half_fees,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,double_gas_half_fees,adaptive_economic,2026-08-03,1785715200000,1786319794000,-51674777,-10003445,-41671332,3213631,797366,2,5009,417589000,223773000
GOOGL,1000000000,double_gas_half_fees,adaptive_economic,2026-08-10,1786320001000,1786924477000,-21024848,-10869865,-10154983,9768,0,0,2530,604683000,599354000
GOOGL,1000000000,double_gas_half_fees,adaptive_economic,2026-08-17,1786924802000,1787529543000,-3697884,-1910922,-1786962,0,0,0,2615,605066000,605066000
GOOGL,1000000000,double_gas_half_fees,adaptive_economic,2026-08-24,1787529611000,1788134387000,-7689226,-3705769,-3983457,8961712,1327860,3,28130,604844000,375331000
GOOGL,1000000000,double_gas_half_fees,adaptive_economic,2026-08-31,1788134473000,1788739197000,31278081,-8106077,39384158,48658244,1327860,3,120648,604810000,450366000
GOOGL,1000000000,double_gas_half_fees,adaptive_economic,2026-09-07,1788739215000,1789154999000,-4471756,-250102,-4221654,2617802,678796,1,176817,415802000,397868000
GOOGL,1000000000,partial_mint_failure,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,partial_mint_failure,fixed_20,2026-08-03,1785715200000,1786319794000,-112159533,-9952110,-102207423,23879929,17532302,82,5009,369867000,44374000
GOOGL,1000000000,partial_mint_failure,fixed_20,2026-08-10,1786320001000,1786924477000,-46807416,-10869865,-35937551,11739361,7703538,36,2530,466173000,127124000
GOOGL,1000000000,partial_mint_failure,fixed_20,2026-08-17,1786924802000,1787529543000,-49963440,-1910922,-48052518,15034281,11333997,53,2615,552118000,89988000
GOOGL,1000000000,partial_mint_failure,fixed_20,2026-08-24,1787529611000,1788134387000,21151614,-3705769,24857383,129619412,24615847,115,28130,521281000,34936000
GOOGL,1000000000,partial_mint_failure,fixed_20,2026-08-31,1788134473000,1788739197000,246964190,-8106077,255070267,439936049,43432072,203,120648,548693000,11847000
GOOGL,1000000000,partial_mint_failure,fixed_20,2026-09-07,1788739215000,1789154999000,97459644,-198990,97658634,233502624,24733935,115,176817,385133000,5645000
GOOGL,1000000000,partial_mint_failure,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,partial_mint_failure,fixed_40,2026-08-03,1785715200000,1786319794000,-64634380,-9952110,-54682270,23402567,6818298,32,5009,396754000,27074000
GOOGL,1000000000,partial_mint_failure,fixed_40,2026-08-10,1786320001000,1786924477000,-35140900,-10869865,-24271035,12867995,3851769,18,2530,515124000,96955000
GOOGL,1000000000,partial_mint_failure,fixed_40,2026-08-17,1786924802000,1787529543000,-18087964,-1910922,-16177042,15885923,4294389,20,2615,585828000,41378000
GOOGL,1000000000,partial_mint_failure,fixed_40,2026-08-24,1787529611000,1788134387000,55120309,-3705769,58826078,118715001,9208771,43,28130,564458000,7016000
GOOGL,1000000000,partial_mint_failure,fixed_40,2026-08-31,1788134473000,1788739197000,212429111,-8106077,220535188,324768987,16027069,75,120648,585913000,3014000
GOOGL,1000000000,partial_mint_failure,fixed_40,2026-09-07,1788739215000,1789154999000,84640032,-198990,84839022,148591676,8042936,37,176817,409581000,1749000
GOOGL,1000000000,partial_mint_failure,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,partial_mint_failure,fixed_80,2026-08-03,1785715200000,1786319794000,-50011552,-9952110,-40059442,19178878,2125226,10,5009,429803000,44967000
GOOGL,1000000000,partial_mint_failure,fixed_80,2026-08-10,1786320001000,1786924477000,-18082694,-10869865,-7212829,10436845,1062613,5,2530,547977000,61603000
GOOGL,1000000000,partial_mint_failure,fixed_80,2026-08-17,1786924802000,1787529543000,-3430936,-1910922,-1520014,13796120,1505233,7,2615,600846000,6203000
GOOGL,1000000000,partial_mint_failure,fixed_80,2026-08-24,1787529611000,1788134387000,57123795,-3705769,60829564,89264624,2567846,12,28130,588799000,2940000
GOOGL,1000000000,partial_mint_failure,fixed_80,2026-08-31,1788134473000,1788739197000,146917142,-8106077,155023219,187684616,3187839,15,120648,599779000,448000
GOOGL,1000000000,partial_mint_failure,fixed_80,2026-09-07,1788739215000,1789154999000,40856206,-198990,41055196,74966279,2685934,12,176817,414403000,553000
GOOGL,1000000000,partial_mint_failure,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,partial_mint_failure,fixed_160,2026-08-03,1785715200000,1786319794000,-46821505,-9952110,-36869395,5544408,398683,2,5009,431073000,289800000
GOOGL,1000000000,partial_mint_failure,fixed_160,2026-08-10,1786320001000,1786924477000,-20985703,-10869865,-10115838,4770013,221310,1,2530,604683000,209131000
GOOGL,1000000000,partial_mint_failure,fixed_160,2026-08-17,1786924802000,1787529543000,-2551063,-1910922,-640141,9279266,442620,2,2615,605066000,346000
GOOGL,1000000000,partial_mint_failure,fixed_160,2026-08-24,1787529611000,1788134387000,33486005,-3705769,37191774,49792179,619993,3,28130,603564000,1127000
GOOGL,1000000000,partial_mint_failure,fixed_160,2026-08-31,1788134473000,1788739197000,70840562,-8106077,78946639,93378475,663930,3,120648,604810000,115000
GOOGL,1000000000,partial_mint_failure,fixed_160,2026-09-07,1788739215000,1789154999000,14856792,-198990,15055782,34168093,1180701,5,176817,415127000,181000
GOOGL,1000000000,partial_mint_failure,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,partial_mint_failure,adaptive_width,2026-08-03,1785715200000,1786319794000,-46783901,-9952110,-36831791,6699903,619993,3,5009,417589000,291565000
GOOGL,1000000000,partial_mint_failure,adaptive_width,2026-08-10,1786320001000,1786924477000,-21122616,-10869865,-10252751,0,0,0,2530,604683000,604683000
GOOGL,1000000000,partial_mint_failure,adaptive_width,2026-08-17,1786924802000,1787529543000,-3713354,-1910922,-1802432,0,0,0,2615,605066000,605066000
GOOGL,1000000000,partial_mint_failure,adaptive_width,2026-08-24,1787529611000,1788134387000,36836016,-3705769,40541785,55517275,2125226,10,28130,599458000,110150000
GOOGL,1000000000,partial_mint_failure,adaptive_width,2026-08-31,1788134473000,1788739197000,256322399,-8106077,264428476,359975043,17133619,80,120648,591439000,4187000
GOOGL,1000000000,partial_mint_failure,adaptive_width,2026-09-07,1788739215000,1789154999000,18669675,-198990,18868665,81804018,8042936,37,176817,402769000,1836000
GOOGL,1000000000,partial_mint_failure,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,partial_mint_failure,adaptive_economic,2026-08-03,1785715200000,1786319794000,-46783901,-9952110,-36831791,6699903,619993,3,5009,417589000,291565000
GOOGL,1000000000,partial_mint_failure,adaptive_economic,2026-08-10,1786320001000,1786924477000,-21122616,-10869865,-10252751,0,0,0,2530,604683000,604683000
GOOGL,1000000000,partial_mint_failure,adaptive_economic,2026-08-17,1786924802000,1787529543000,-3713354,-1910922,-1802432,0,0,0,2615,605066000,605066000
GOOGL,1000000000,partial_mint_failure,adaptive_economic,2026-08-24,1787529611000,1788134387000,47246578,-3705769,50952347,70196592,2125226,10,28130,600647000,226324000
GOOGL,1000000000,partial_mint_failure,adaptive_economic,2026-08-31,1788134473000,1788739197000,100143314,-8106077,108249391,128618547,3010466,14,120648,603026000,146696000
GOOGL,1000000000,partial_mint_failure,adaptive_economic,2026-09-07,1788739215000,1789154999000,30369290,-198990,30568280,30293354,118088,0,176817,415802000,27142000
GOOGL,250000000,pinned_fork_costs,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,pinned_fork_costs,fixed_20,2026-08-03,1785715200000,1786319794000,-55991552,-2460818,-53530734,14821755,26734573,121,5009,435800000,46437000
GOOGL,250000000,pinned_fork_costs,fixed_20,2026-08-10,1786320001000,1786924477000,-27534410,-2718924,-24815486,7149008,13278600,60,2530,604683000,102204000
GOOGL,250000000,pinned_fork_costs,fixed_20,2026-08-17,1786924802000,1787529543000,-15743455,-477987,-15265468,9160484,10844190,49,2615,605066000,96332000
GOOGL,250000000,pinned_fork_costs,fixed_20,2026-08-24,1787529611000,1788134387000,-6770505,-926939,-5843566,64339312,38507940,174,28130,604844000,44978000
GOOGL,250000000,pinned_fork_costs,fixed_20,2026-08-31,1788134473000,1788739197000,76287130,-2027606,78314736,175334207,47802960,216,120648,604810000,15424000
GOOGL,250000000,pinned_fork_costs,fixed_20,2026-09-07,1788739215000,1789154999000,29468139,-87369,29555508,90897639,23355638,105,176817,415802000,5965000
GOOGL,250000000,pinned_fork_costs,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,pinned_fork_costs,fixed_40,2026-08-03,1785715200000,1786319794000,-21437548,-2460818,-18976730,12123070,7259293,33,5009,439398000,15643000
GOOGL,250000000,pinned_fork_costs,fixed_40,2026-08-10,1786320001000,1786924477000,-13340864,-2718924,-10621940,6397965,5311440,24,2530,604683000,37230000
GOOGL,250000000,pinned_fork_costs,fixed_40,2026-08-17,1786924802000,1787529543000,-6194851,-477987,-5716864,8067483,5311440,24,2615,605066000,16344000
GOOGL,250000000,pinned_fork_costs,fixed_40,2026-08-24,1787529611000,1788134387000,21711955,-926939,22638894,46228974,10180260,46,28130,604844000,10903000
GOOGL,250000000,pinned_fork_costs,fixed_40,2026-08-31,1788134473000,1788739197000,66710204,-2027606,68737810,105063737,13278600,60,120648,604810000,3446000
GOOGL,250000000,pinned_fork_costs,fixed_40,2026-09-07,1788739215000,1789154999000,18747684,-87369,18835053,44879328,7863938,35,176817,415802000,1963000
GOOGL,250000000,pinned_fork_costs,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,pinned_fork_costs,fixed_80,2026-08-03,1785715200000,1786319794000,-16160058,-2460818,-13699240,7469566,3054403,14,5009,439398000,4932000
GOOGL,250000000,pinned_fork_costs,fixed_80,2026-08-10,1786320001000,1786924477000,-6689410,-2718924,-3970486,4164409,1549170,7,2530,604683000,23958000
GOOGL,250000000,pinned_fork_costs,fixed_80,2026-08-17,1786924802000,1787529543000,-306392,-477987,171595,5275971,1327860,6,2615,605066000,11713000
GOOGL,250000000,pinned_fork_costs,fixed_80,2026-08-24,1787529611000,1788134387000,17890309,-926939,18817248,25785884,1770480,8,28130,604844000,1431000
GOOGL,250000000,pinned_fork_costs,fixed_80,2026-08-31,1788134473000,1788739197000,34324020,-2027606,36351626,51209308,3762270,17,120648,604810000,1087000
GOOGL,250000000,pinned_fork_costs,fixed_80,2026-09-07,1788739215000,1789154999000,8146771,-87369,8234140,19177167,2552498,11,176817,415802000,513000
GOOGL,250000000,pinned_fork_costs,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,pinned_fork_costs,fixed_160,2026-08-03,1785715200000,1786319794000,-9236443,-2460818,-6775625,4306553,841303,4,5009,439551000,1237000
GOOGL,250000000,pinned_fork_costs,fixed_160,2026-08-10,1786320001000,1786924477000,-2879098,-2718924,-160174,2620258,442620,2,2530,604683000,3481000
GOOGL,250000000,pinned_fork_costs,fixed_160,2026-08-17,1786924802000,1787529543000,-3298,-477987,474689,3063137,442620,2,2615,605066000,1262000
GOOGL,250000000,pinned_fork_costs,fixed_160,2026-08-24,1787529611000,1788134387000,9717978,-926939,10644917,13766262,442620,2,28130,604844000,2176000
GOOGL,250000000,pinned_fork_costs,fixed_160,2026-08-31,1788134473000,1788739197000,18509067,-2027606,20536673,24771369,663930,3,120648,604810000,115000
GOOGL,250000000,pinned_fork_costs,fixed_160,2026-09-07,1788739215000,1789154999000,2858928,-87369,2946297,8836318,1003328,4,176817,415802000,201000
GOOGL,250000000,pinned_fork_costs,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,pinned_fork_costs,adaptive_width,2026-08-03,1785715200000,1786319794000,-9922808,-2460818,-7461990,4719795,1283923,6,5009,417310000,22922000
GOOGL,250000000,pinned_fork_costs,adaptive_width,2026-08-10,1786320001000,1786924477000,-5072956,-2718924,-2354032,1400566,221310,1,2530,604683000,236079000
GOOGL,250000000,pinned_fork_costs,adaptive_width,2026-08-17,1786924802000,1787529543000,2621830,-477987,3099817,2912156,0,0,2615,605066000,21646000
GOOGL,250000000,pinned_fork_costs,adaptive_width,2026-08-24,1787529611000,1788134387000,16179830,-926939,17106769,28934136,5311440,24,28130,604844000,31523000
GOOGL,250000000,pinned_fork_costs,adaptive_width,2026-08-31,1788134473000,1788739197000,52818575,-2027606,54846181,101074076,20360520,92,120648,604810000,5689000
GOOGL,250000000,pinned_fork_costs,adaptive_width,2026-09-07,1788739215000,1789154999000,2341163,-87369,2428532,33473637,10962278,49,176817,415802000,3004000
GOOGL,250000000,pinned_fork_costs,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,pinned_fork_costs,adaptive_economic,2026-08-03,1785715200000,1786319794000,-10333731,-2460818,-7872913,6386910,619993,3,5009,417310000,312049000
GOOGL,250000000,pinned_fork_costs,adaptive_economic,2026-08-10,1786320001000,1786924477000,-3364372,-2718924,-645448,517491,0,0,2530,604683000,587559000
GOOGL,250000000,pinned_fork_costs,adaptive_economic,2026-08-17,1786924802000,1787529543000,-936343,-477987,-458356,0,0,0,2615,605066000,605066000
GOOGL,250000000,pinned_fork_costs,adaptive_economic,2026-08-24,1787529611000,1788134387000,8721504,-926939,9648443,13578471,1549170,7,28130,604844000,508335000
GOOGL,250000000,pinned_fork_costs,adaptive_economic,2026-08-31,1788134473000,1788739197000,15819025,-2027606,17846631,27294681,2655720,12,120648,604810000,561664000
GOOGL,250000000,pinned_fork_costs,adaptive_economic,2026-09-07,1788739215000,1789154999000,1200305,-87369,1287674,3487824,560708,2,176817,415802000,395780000
GOOGL,250000000,double_gas_half_fees,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,double_gas_half_fees,fixed_20,2026-08-03,1785715200000,1786319794000,-89667158,-2512153,-87155005,7348888,53469146,121,5009,435800000,46437000
GOOGL,250000000,double_gas_half_fees,fixed_20,2026-08-10,1786320001000,1786924477000,-43660325,-2718924,-40941401,3485540,26557200,60,2530,604683000,102204000
GOOGL,250000000,double_gas_half_fees,fixed_20,2026-08-17,1786924802000,1787529543000,-30514936,-477987,-30036949,4421620,21688380,49,2615,605066000,96332000
GOOGL,250000000,double_gas_half_fees,fixed_20,2026-08-24,1787529611000,1788134387000,-77510095,-926939,-76583156,28267093,77015880,174,28130,604844000,44978000
GOOGL,250000000,double_gas_half_fees,fixed_20,2026-08-31,1788134473000,1788739197000,-8789172,-2027606,-6761566,2332118,6639300,15,120648,604810000,1262000
GOOGL,250000000,double_gas_half_fees,fixed_20,2026-09-07,1788739215000,1789154999000,-236176,-138481,-97695,0,236176,0,176817,415802000,0
GOOGL,250000000,double_gas_half_fees,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,double_gas_half_fees,fixed_40,2026-08-03,1785715200000,1786319794000,-34612093,-2512153,-32099940,6014046,14518586,33,5009,439398000,15643000
GOOGL,250000000,double_gas_half_fees,fixed_40,2026-08-10,1786320001000,1786924477000,-21481280,-2718924,-18762356,3128824,10622880,24,2530,604683000,37230000
GOOGL,250000000,double_gas_half_fees,fixed_40,2026-08-17,1786924802000,1787529543000,-15246514,-477987,-14768527,3900272,10622880,24,2615,605066000,16344000
GOOGL,250000000,double_gas_half_fees,fixed_40,2026-08-24,1787529611000,1788134387000,-12478556,-926939,-11551617,21030351,20360520,46,28130,604844000,10903000
GOOGL,250000000,double_gas_half_fees,fixed_40,2026-08-31,1788134473000,1788739197000,-4878508,-2027606,-2850902,41630949,26557200,60,120648,604810000,3446000
GOOGL,250000000,double_gas_half_fees,fixed_40,2026-09-07,1788739215000,1789154999000,-12885604,-138481,-12747123,15712878,15727876,35,176817,415802000,1963000
GOOGL,250000000,double_gas_half_fees,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,double_gas_half_fees,fixed_80,2026-08-03,1785715200000,1786319794000,-22891331,-2512153,-20379178,3717324,6108806,14,5009,439398000,4932000
GOOGL,250000000,double_gas_half_fees,fixed_80,2026-08-10,1786320001000,1786924477000,-8568978,-2718924,-5850054,2105632,2655720,6,2530,604683000,9452000
GOOGL,250000000,double_gas_half_fees,fixed_80,2026-08-17,1786924802000,1787529543000,-4117603,-477987,-3639616,2630887,2655720,6,2615,605066000,1501000
GOOGL,250000000,double_gas_half_fees,fixed_80,2026-08-24,1787529611000,1788134387000,1985409,-926939,2912348,12335917,3983580,9,28130,604844000,5157000
GOOGL,250000000,double_gas_half_fees,fixed_80,2026-08-31,1788134473000,1788739197000,3390388,-2027606,5417994,22544719,7524540,17,120648,604810000,1087000
GOOGL,250000000,double_gas_half_fees,fixed_80,2026-09-07,1788739215000,1789154999000,-4248756,-138481,-4110275,7897940,5104996,11,176817,415802000,513000
GOOGL,250000000,double_gas_half_fees,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,double_gas_half_fees,fixed_160,2026-08-03,1785715200000,1786319794000,-12214068,-2512153,-9701915,2148168,1682606,4,5009,439551000,1237000
GOOGL,250000000,double_gas_half_fees,fixed_160,2026-08-10,1786320001000,1786924477000,-4601552,-2718924,-1882628,1299234,885240,2,2530,604683000,3481000
GOOGL,250000000,double_gas_half_fees,fixed_160,2026-08-17,1786924802000,1787529543000,-1965405,-477987,-1487418,1512385,885240,2,2615,605066000,1262000
GOOGL,250000000,double_gas_half_fees,fixed_160,2026-08-24,1787529611000,1788134387000,2298704,-926939,3225643,6696851,885240,2,28130,604844000,2176000
GOOGL,250000000,double_gas_half_fees,fixed_160,2026-08-31,1788134473000,1788739197000,4954539,-2027606,6982145,11611748,1327860,3,120648,604810000,115000
GOOGL,250000000,double_gas_half_fees,fixed_160,2026-09-07,1788739215000,1789154999000,-2554535,-138481,-2416054,3975711,2006656,4,176817,415802000,201000
GOOGL,250000000,double_gas_half_fees,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,double_gas_half_fees,adaptive_width,2026-08-03,1785715200000,1786319794000,-12336893,-2512153,-9824740,2007650,1682606,4,5009,417310000,1237000
GOOGL,250000000,double_gas_half_fees,adaptive_width,2026-08-10,1786320001000,1786924477000,-5963246,-2718924,-3244322,695870,442620,1,2530,604683000,236079000
GOOGL,250000000,double_gas_half_fees,adaptive_width,2026-08-17,1786924802000,1787529543000,1148727,-477987,1626714,1443147,0,0,2615,605066000,21646000
GOOGL,250000000,double_gas_half_fees,adaptive_width,2026-08-24,1787529611000,1788134387000,2204656,-926939,3131595,6518364,885240,2,28130,604844000,30206000
GOOGL,250000000,double_gas_half_fees,adaptive_width,2026-08-31,1788134473000,1788739197000,-475772,-2027606,1551834,25077736,14163840,32,120648,604810000,1546000
GOOGL,250000000,double_gas_half_fees,adaptive_width,2026-09-07,1788739215000,1789154999000,-5200925,-138481,-5062444,4590000,4219756,9,176817,415802000,520000
GOOGL,250000000,double_gas_half_fees,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,double_gas_half_fees,adaptive_economic,2026-08-03,1785715200000,1786319794000,-13966725,-2512153,-11454572,302777,354746,1,5009,417310000,374150000
GOOGL,250000000,double_gas_half_fees,adaptive_economic,2026-08-10,1786320001000,1786924477000,-5239768,-2718924,-2520844,0,0,0,2530,604683000,604683000
GOOGL,250000000,double_gas_half_fees,adaptive_economic,2026-08-17,1786924802000,1787529543000,-921151,-477987,-443164,0,0,0,2615,605066000,605066000
GOOGL,250000000,double_gas_half_fees,adaptive_economic,2026-08-24,1787529611000,1788134387000,-1786349,-926939,-859410,0,0,0,28130,604844000,604844000
GOOGL,250000000,double_gas_half_fees,adaptive_economic,2026-08-31,1788134473000,1788739197000,-3907497,-2027606,-1879891,0,0,0,120648,604810000,604810000
GOOGL,250000000,double_gas_half_fees,adaptive_economic,2026-09-07,1788739215000,1789154999000,-306485,-138481,-168004,0,236176,0,176817,415802000,415802000
GOOGL,250000000,partial_mint_failure,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,partial_mint_failure,fixed_20,2026-08-03,1785715200000,1786319794000,-37721056,-2460818,-35260238,11495710,18816225,88,5009,343902000,32799000
GOOGL,250000000,partial_mint_failure,fixed_20,2026-08-10,1786320001000,1786924477000,-16641525,-2718924,-13922601,5053382,8987461,42,2530,427269000,65990000
GOOGL,250000000,partial_mint_failure,fixed_20,2026-08-17,1786924802000,1787529543000,-11896830,-477987,-11418843,6316186,8766151,41,2615,456624000,88542000
GOOGL,250000000,partial_mint_failure,fixed_20,2026-08-24,1787529611000,1788134387000,-670749,-926939,256190,42913180,23331924,109,28130,489348000,21760000
GOOGL,250000000,partial_mint_failure,fixed_20,2026-08-31,1788134473000,1788739197000,53571927,-2027606,55599533,138831794,43432072,203,120648,548227000,11847000
GOOGL,250000000,partial_mint_failure,fixed_20,2026-09-07,1788739215000,1789154999000,12751860,-87369,12839229,69786020,24733935,115,176817,385133000,5645000
GOOGL,250000000,partial_mint_failure,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,partial_mint_failure,fixed_40,2026-08-03,1785715200000,1786319794000,-21627948,-2460818,-19167130,10531523,8323531,39,5009,387542000,17113000
