startAt,excludedAt,profile,capPercent,rangePolicy,available,pnlUSDG,alphaUSDG,deltaSameCapUSDG,entries,exits,recenters,recenterSwaps,gasUSDG,feesUSDG,meanDeployedPercent,outsideMinutes,lateExitSeconds,invalid
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,80.0,hold_range,True,4.14465,3.696003,0.0,1,1,0,0,1.050968,4.947254,73.19777285767948,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,80.0,preserve_tokens,True,-1.099374,-1.548021,-5.244024,1,1,3,0,5.721881,4.102018,62.75317982579706,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,80.0,net_swap,True,0.404718,-0.043929,-3.739932,1,1,2,2,4.981694,5.256122,77.11658406348312,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,60.0,hold_range,True,-2.458264,-2.655765,0.0,2,2,0,0,4.203872,2.550703,77.58775520940345,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,60.0,preserve_tokens,True,-9.60009,-9.797591,-7.141826,2,2,2,0,10.431756,1.630446,50.92041213894928,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,60.0,net_swap,True,-10.405017,-10.602518,-7.946753,2,2,2,2,12.065324,2.583762,78.0161629691569,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,70.0,hold_range,True,0.618693,0.421192,0.0,1,1,0,0,2.101936,2.473458,73.3622478565056,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,70.0,preserve_tokens,True,-8.874217,-9.071718,-9.49291,1,1,3,0,11.443762,2.049558,62.97761651406301,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,70.0,net_swap,True,-7.208621,-7.406122,-7.827314,1,1,2,2,9.963388,2.625519,77.34787288585247,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,80.0,hold_range,True,0.618693,0.421192,0.0,1,1,0,0,2.101936,2.473458,73.3622478565056,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,80.0,preserve_tokens,True,-8.874217,-9.071718,-9.49291,1,1,3,0,11.443762,2.049558,62.97761651406301,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,double_gas_half_fees,80.0,net_swap,True,-7.208621,-7.406122,-7.827314,1,1,2,2,9.963388,2.625519,77.34787288585247,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,60.0,hold_range,True,-0.899153,-1.190554,0.0,2,2,0,0,5.196848,5.103158,77.51057311082972,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,60.0,preserve_tokens,True,-5.847125,-6.138526,-4.947972,2,2,2,0,8.31079,3.262904,50.859986257973574,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,60.0,net_swap,True,-4.880374,-5.171775,-3.981221,2,2,2,2,9.127574,5.171029,77.83923198987027,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,70.0,hold_range,True,2.597194,2.305793,0.0,1,1,0,0,2.598424,4.947254,73.24484915481054,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,70.0,preserve_tokens,True,-2.64683,-2.938231,-5.244024,1,1,3,0,7.269337,4.102018,62.79362896652111,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,70.0,net_swap,True,-1.142738,-1.434139,-3.739932,1,1,2,2,6.52915,5.256122,77.166249215852,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,80.0,hold_range,True,2.597194,2.305793,0.0,1,1,0,0,2.598424,4.947254,73.24484915481054,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,80.0,preserve_tokens,True,-2.64683,-2.938231,-5.244024,1,1,3,0,7.269337,4.102018,62.79362896652111,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,common_components,80.0,net_swap,True,-1.142738,-1.434139,-3.739932,1,1,2,2,6.52915,5.256122,77.166249215852,0.0,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,60.0,hold_range,True,-4.695998,-2.501636,0.0,5,5,0,0,5.25484,3.887149,73.09628374061812,22.5,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,60.0,preserve_tokens,True,-11.971709,-9.777347,-7.275711,5,5,4,0,11.482724,2.744969,52.564785782517504,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,60.0,net_swap,True,-13.902223,-11.707861,-9.206225,6,6,3,3,12.201897,3.791995,76.67369738455035,0.0,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,70.0,hold_range,True,-4.872708,-2.678346,0.0,4,4,0,0,4.203872,3.149182,75.35013225918483,214.13333333333333,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,70.0,preserve_tokens,True,-14.973764,-12.779402,-10.101056,4,4,6,0,13.545698,2.341136,38.326286142740194,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,70.0,net_swap,True,-18.487176,-16.292814,-13.614468,5,5,5,5,15.215089,4.226668,76.71741261203088,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,80.0,hold_range,True,-4.390649,-2.196287,0.0,2,2,0,0,2.101936,1.300766,76.05571248893249,390.35,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,80.0,preserve_tokens,True,-15.25011,-13.055748,-10.859461,3,3,6,0,12.49473,2.714011,42.69560127636771,2.033333333333333,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,saved_fork_costs,80.0,net_swap,True,-14.974403,-12.780041,-10.583754,4,4,5,5,14.164121,4.160829,75.96348778805844,2.05,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,60.0,hold_range,True,-11.89506,-9.449552,0.0,5,5,0,0,10.50968,1.935534,73.20057082206667,22.5,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,60.0,preserve_tokens,True,-24.825927,-22.380419,-12.930867,5,5,4,0,22.965448,1.366735,52.635736592454066,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,60.0,net_swap,True,-27.983531,-25.538023,-16.088471,6,6,3,3,24.403794,1.886742,76.83460166173518,0.0,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,70.0,hold_range,True,-10.648631,-8.203123,0.0,4,4,0,0,8.407744,1.570498,75.4473511448488,214.13333333333333,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,70.0,preserve_tokens,True,-29.683839,-27.238331,-19.035208,4,4,6,0,27.091396,1.166106,38.398601044379944,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,70.0,net_swap,True,-35.775764,-33.330256,-25.127133,5,5,5,5,30.430178,2.098841,76.90004768189684,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,80.0,hold_range,True,-7.138683,-4.693175,0.0,2,2,0,0,4.203872,0.650065,76.14039608509415,390.35,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,80.0,preserve_tokens,True,-29.093794,-26.648286,-21.955111,3,3,6,0,24.98946,1.350603,42.76842134749354,2.033333333333333,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,double_gas_half_fees,80.0,net_swap,True,-31.207939,-28.762431,-24.069256,4,4,5,5,28.328242,2.067434,76.14914056755886,2.05,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,60.0,hold_range,True,-12.444921,-10.093313,0.0,5,5,0,0,12.99212,3.86696,73.14350543074474,22.5,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,60.0,preserve_tokens,True,-19.71369,-17.362082,-7.268769,5,5,4,0,19.220004,2.732356,52.5990041343408,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,60.0,net_swap,True,-23.182548,-20.83094,-10.737627,6,6,3,3,21.486633,3.771898,76.72423897548346,0.0,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,70.0,hold_range,True,-11.065033,-8.713425,0.0,4,4,0,0,10.393696,3.13995,75.39959378333457,214.13333333333333,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,70.0,preserve_tokens,True,-21.1633,-18.811692,-10.098267,4,4,6,0,19.735522,2.334899,38.35114484383915,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,70.0,net_swap,True,-26.214918,-23.86331,-15.149885,5,5,5,5,22.952369,4.211738,76.7681428313144,1.0166666666666666,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,80.0,hold_range,True,-7.481969,-5.130361,0.0,2,2,0,0,5.196848,1.300278,76.10487620665725,390.35,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,80.0,preserve_tokens,True,-19.891391,-17.539783,-12.409422,3,3,6,0,17.137098,2.70816,42.7230450211916,2.033333333333333,0,
2026-09-09T19:59:38.000Z,2026-09-10T08:00:00.000Z,common_components,80.0,net_swap,True,-21.165381,-18.813773,-13.683412,4,4,5,5,20.353945,4.150323,76.01326666087863,2.05,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,60.0,hold_range,False,,,,5,4,0,0,,,77.8058712101505,150.76666666666668,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,60.0,preserve_tokens,False,,,,1,0,13,0,,,10.19566654768352,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,60.0,net_swap,False,,,,6,5,7,7,,,78.92178314199069,22.616666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,70.0,hold_range,False,,,,4,3,0,0,,,77.8259687415391,150.76666666666668,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,70.0,preserve_tokens,False,,,,1,0,13,0,,,10.19566654768352,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,70.0,net_swap,False,,,,5,4,9,9,,,79.64579642743391,22.616666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,80.0,hold_range,False,,,,2,1,0,0,,,79.41960518464663,135.5,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,80.0,preserve_tokens,False,,,,1,0,13,0,,,10.19566654768352,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,saved_fork_costs,80.0,net_swap,False,,,,1,0,14,14,,,81.02638705873665,30.866666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,60.0,hold_range,False,,,,5,4,0,0,,,77.90420636530142,150.76666666666668,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,60.0,preserve_tokens,False,,,,1,0,13,0,,,10.191126315789473,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,60.0,net_swap,False,,,,6,5,7,7,,,79.34872325436578,22.616666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,70.0,hold_range,False,,,,4,3,0,0,,,77.92551317817349,150.76666666666668,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,70.0,preserve_tokens,False,,,,1,0,13,0,,,10.191126315789473,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,70.0,net_swap,False,,,,5,4,9,9,,,79.94848578102189,22.616666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,80.0,hold_range,False,,,,2,1,0,0,,,79.5430219871136,135.5,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,80.0,preserve_tokens,False,,,,1,0,13,0,,,10.191126315789473,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,double_gas_half_fees,80.0,net_swap,False,,,,1,0,14,14,,,82.30406942543449,30.866666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,60.0,hold_range,False,,,,5,4,0,0,,,77.85682402781833,150.76666666666668,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,60.0,preserve_tokens,False,,,,1,0,13,0,,,10.202256159224065,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,60.0,net_swap,False,,,,6,5,7,7,,,79.1771048788412,22.616666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,70.0,hold_range,False,,,,4,3,0,0,,,77.87669184629803,150.76666666666668,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,70.0,preserve_tokens,False,,,,1,0,13,0,,,10.202256159224065,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,70.0,net_swap,False,,,,5,4,9,9,,,79.75512221101526,22.616666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,80.0,hold_range,False,,,,2,1,0,0,,,79.47071968310478,135.5,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,80.0,preserve_tokens,False,,,,1,0,13,0,,,10.202256159224065,9.216666666666667,0,
2026-09-10T20:00:01.000Z,2026-09-11T08:00:00.000Z,common_components,80.0,net_swap,False,,,,1,0,14,14,,,81.07937896213873,30.866666666666667,0,
