symbol,budgetQuote,scenario,name,fromAt,toAt,preBenchmarkCashWaitMs,netPnlQuote,alphaQuote,markedNavQuote,terminalCashQuote,holdTerminalCashQuote,terminalExecutable,feesQuote,gasPaidQuote,terminalExitCostQuote,totalGasWithExitQuote,entries,recenters,partialFailures,outsideMs,holdingMs,fullWindowMs,drawdownPpm,averageRiskyExposurePpm,maximumRiskyExposurePpm,averageDeploymentPpm,maximumLiquidityToExistingPpm,sourceGapMs,emptyLiquidityMarks,emptyBoundaryMarks,invalid
GLD,250000000,partial_mint_failure,adaptive_economic,1787963916000,1789154994000,2767116000,14338673,18414738,264491899,264338673,245923935,True,67076774,14257061,118538,14375599,12,44,11,1056713000,1129853000,3958194000,126430,226833,1054376,978406,1042779,0,0,0,
GME,5000000000,pinned_fork_costs,fixed_20,1785196806000,1789154989000,6000,858834371,896236592,5860360807,5858834371,4962597779,True,12459794976,500295037,117618,500412655,1,2234,0,188146000,3958147000,3958189000,505109,545634,1125701,1063787,2038825132,12110000,0,0,
GME,5000000000,pinned_fork_costs,fixed_40,1785196806000,1789154989000,6000,2783814161,2821216382,7786873996,7783814161,4962597779,True,11065967378,182405317,117618,182522935,1,814,0,61903000,3958147000,3958189000,348870,534397,1028236,1014626,1065998953,12110000,0,0,
GME,5000000000,pinned_fork_costs,fixed_80,1785196806000,1789154989000,6000,3697394724,3734796945,8700143141,8697394724,4962597779,True,8169867046,42489067,117618,42606685,1,189,0,55906000,3958147000,3958189000,134796,524343,1004322,994889,15252272,12110000,0,0,
GME,5000000000,pinned_fork_costs,fixed_160,1785196806000,1789154989000,6000,1745183644,1782585865,6747309192,6745183644,4962597779,True,3968954287,13386487,117618,13504105,1,59,0,146713000,3958147000,3958189000,154132,528036,1001517,990587,20453628,12110000,0,0,
GME,5000000000,pinned_fork_costs,adaptive_width,1785196806000,1789154989000,6000,3666350999,3703753220,8667684166,8666350999,4962597779,True,9363626368,116588713,117618,116706331,1,520,0,187797000,3958147000,3958189000,174433,549675,1013754,995676,6968559,12110000,0,0,
GME,5000000000,pinned_fork_costs,adaptive_economic,1785196806000,1789154989000,6000,2544331854,2581734075,7544765053,7544331854,4962597779,True,5982095197,53906233,117618,54023851,1,240,0,2548547000,3958147000,3958189000,121655,194410,1006778,993763,16028056,12110000,0,0,
GME,5000000000,double_gas_half_fees,fixed_20,1785196806000,1789154989000,6000,-4051457061,-4013950282,949167585,948542939,4962493221,True,3888970245,1000590074,235236,1000825310,1,2234,0,188146000,3958147000,3958189000,811013,682806,2054217,1329855,1850902764,12110000,0,0,
GME,5000000000,double_gas_half_fees,fixed_40,1785196806000,1789154989000,6000,-2036550221,-1999043442,2964746218,2963449779,4962493221,True,3815019652,364810634,235236,365045870,1,814,0,61903000,3958147000,3958189000,485570,554879,1122492,1055505,999059429,12110000,0,0,
GME,5000000000,double_gas_half_fees,fixed_80,1785196806000,1789154989000,6000,-251622390,-214115611,4749926913,4748377610,4962493221,True,3194005360,89903186,235236,90138422,1,200,0,53534000,3958147000,3958189000,201415,524212,1018331,1003185,13389837,12110000,0,0,
GME,5000000000,double_gas_half_fees,fixed_160,1785196806000,1789154989000,6000,-195824858,-158318079,4805208310,4804175142,4962493221,True,1711532437,26772974,235236,27008210,1,59,0,146456000,3958147000,3958189000,190786,525464,1004877,996865,19233834,12110000,0,0,
GME,5000000000,double_gas_half_fees,adaptive_width,1785196806000,1789154989000,6000,-495900678,-458393899,4505103298,4504099322,4962493221,True,3050359701,164226698,235236,164461934,1,366,0,216636000,3958147000,3958189000,215954,522312,1036920,1007874,17597736,12110000,0,0,
GME,5000000000,double_gas_half_fees,adaptive_economic,1785196806000,1789154989000,6000,-599071059,-561564280,4401167681,4400928941,4962493221,True,1259714324,46473182,235236,46708418,1,103,0,2400781000,3958147000,3958189000,134637,199743,1009913,996265,7673402,12110000,0,0,
GME,5000000000,partial_mint_failure,fixed_20,1785196806000,1789154989000,6000,175215231,212617452,5177498008,5175215231,4962597779,True,7760859426,372624894,117618,372742512,288,1148,287,127549000,3466545000,3958189000,385237,539199,1081244,915170,2135342758,12110000,0,0,
GME,5000000000,partial_mint_failure,fixed_40,1785196806000,1789154989000,6000,2948019232,2985421453,7951138919,7948019232,4962597779,True,8697129795,149014279,117618,149131897,115,460,114,46060000,3759593000,3958189000,207815,519552,1020861,959025,1178627417,12110000,0,0,
GME,5000000000,partial_mint_failure,fixed_80,1785196806000,1789154989000,6000,3167997405,3205399626,8169461297,8167997405,4962597779,True,6770793166,43450984,117618,43568602,34,134,33,70143000,3916577000,3958189000,134799,513999,1004609,986279,14878923,12110000,0,0,
GME,5000000000,partial_mint_failure,fixed_160,1785196806000,1789154989000,6000,2055044730,2092446951,7057279554,7055044730,4962597779,True,3846742945,12305632,117618,12423250,10,38,9,154047000,3946908000,3958189000,144265,495644,1001095,983341,20481539,12110000,0,0,
GME,5000000000,partial_mint_failure,adaptive_width,1785196806000,1789154989000,6000,2270621344,2308023565,7271734729,7270621344,4962597779,True,5575470557,74820202,117618,74937820,58,231,57,188545000,3849979000,3958189000,171952,543174,1010449,967424,13995136,12110000,0,0,
GME,5000000000,partial_mint_failure,adaptive_economic,1785196806000,1789154989000,6000,1662781759,1700183980,6664447635,6662781759,4962597779,True,3863414368,35216914,117618,35334532,28,108,27,1997239000,3899494000,3958189000,121655,274973,1004950,978333,7681285,12110000,0,0,
GME,1000000000,pinned_fork_costs,fixed_20,1785196806000,1789154989000,6000,2055521435,2062954905,3056377668,3055521435,992566530,True,6599189857,500295037,117618,500412655,1,2234,0,188146000,3957814000,3958189000,394111,623455,1410029,1215478,441909395,12110000,0,0,
GME,1000000000,pinned_fork_costs,fixed_40,1785196806000,1789154989000,6000,2128736715,2136170185,3129909862,3128736715,992566530,True,4694541304,183748513,117618,183866131,1,820,0,61806000,3958147000,3958189000,259364,559534,1103651,1062155,218911638,12110000,0,0,
GME,1000000000,pinned_fork_costs,fixed_80,1785196806000,1789154989000,6000,1557334518,1564767988,2558115289,2557334518,992566530,True,2735778826,45847057,117618,45964675,1,204,0,35806000,3958147000,3958189000,130809,527450,1016869,1001924,3386058,12110000,0,0,
GME,1000000000,pinned_fork_costs,fixed_160,1785196806000,1789154989000,6000,634930090,642363560,1635585527,1634930090,992566530,True,1192578791,15625147,117618,15742765,1,69,0,26927000,3958147000,3958189000,131984,507839,1008004,993046,4403637,12110000,0,0,
GME,1000000000,pinned_fork_costs,adaptive_width,1785196806000,1789154989000,6000,2626123754,2633557224,3626735423,3626123754,992566530,True,5562597461,214418155,117618,214535773,1,957,0,164814000,3957814000,3958189000,136081,553046,1067245,1023796,5868217,12110000,0,0,
GME,1000000000,pinned_fork_costs,adaptive_economic,1785196806000,1789154989000,6000,1854220279,1861653749,2854456896,2854220279,992566530,True,3328741088,82113349,117618,82230967,1,366,0,2302017000,3957814000,3958189000,132898,305061,1028910,984484,7498486,12110000,0,0,
GME,1000000000,double_gas_half_fees,fixed_20,1785196806000,1789154989000,6000,-999039426,-991501398,1195818,960574,992461972,True,491549631,512562194,235236,512797430,1,1144,0,1429076000,3957814000,3958189000,1000038,1530577,3797169951,3068943,387610264,1317647000,0,0,capital_exhausted
GME,1000000000,double_gas_half_fees,fixed_40,1785196806000,1789154989000,6000,-368831637,-361293609,631696861,631168363,992461972,True,1258292294,367944758,235236,368179994,1,821,0,61688000,3958147000,3958189000,526578,674451,1580225,1285262,202986518,12110000,0,0,
GME,1000000000,double_gas_half_fees,fixed_80,1785196806000,1789154989000,6000,116724275,124262303,1117254797,1116724275,992461972,True,924656371,92141846,235236,92377082,1,205,0,35776000,3958147000,3958189000,181832,537576,1081488,1028733,2814905,12110000,0,0,
GME,1000000000,double_gas_half_fees,fixed_160,1785196806000,1789154989000,6000,19087453,26625481,1019656992,1019087453,992461972,True,477478659,31250294,235236,31485530,1,69,0,25744000,3958147000,3958189000,176571,510870,1028433,1005875,3951309,12110000,0,0,
GME,1000000000,double_gas_half_fees,adaptive_width,1785196806000,1789154989000,6000,440509,7978537,1000856921,1000440509,992461972,True,946332795,176315462,235236,176550698,1,393,0,86034000,3957991000,3958189000,169328,536825,1179528,1032124,4044574,12110000,0,0,
GME,1000000000,double_gas_half_fees,adaptive_economic,1785196806000,1789154989000,6000,-73402889,-65864861,926834110,926597111,992461972,True,495360441,78709886,235236,78945122,1,175,0,2916964000,3957991000,3958189000,128984,479610,1084759,993212,3467019,12110000,0,0,
GME,1000000000,partial_mint_failure,fixed_20,1785196806000,1789154989000,6000,767618472,775051942,1768161610,1767618472,992566530,True,3043062510,353159049,117618,353276667,273,1088,272,117610000,3388631000,3958189000,221337,594382,1264754,988510,481230092,12110000,0,0,
GME,1000000000,partial_mint_failure,fixed_40,1785196806000,1789154989000,6000,1438336711,1445770181,2439258653,2438336711,992566530,True,3014376086,149864270,117618,149981888,116,462,115,45505000,3727642000,3958189000,151520,540856,1080958,986679,240448261,12110000,0,0,
GME,1000000000,partial_mint_failure,fixed_80,1785196806000,1789154989000,6000,1353728356,1361161826,2354201541,2353728356,992566530,True,2239203671,47344153,117618,47461771,37,146,36,36790000,3909228000,3958189000,130894,518131,1020390,995387,3216841,12110000,0,0,
GME,1000000000,partial_mint_failure,fixed_160,1785196806000,1789154989000,6000,562087592,569521062,1562607310,1562087592,992566530,True,963255454,13155623,117618,13273241,11,40,10,46736000,3938426000,3958189000,131984,519214,1006939,982973,1542399,12110000,0,0,
GME,1000000000,partial_mint_failure,adaptive_width,1785196806000,1789154989000,6000,954332336,961765806,1955138553,1954332336,992566530,True,2140267979,124357542,117618,124475160,96,384,95,91413000,3736125000,3958189000,132741,540776,1063907,953212,1606812,12110000,0,0,
GME,1000000000,partial_mint_failure,adaptive_economic,1785196806000,1789154989000,6000,844518458,851951928,1844835049,1844518458,992566530,True,1488100856,48194144,117618,48311762,38,148,37,2258758000,3851631000,3958189000,132898,313401,1025563,955150,7492147,12110000,0,0,
GME,250000000,pinned_fork_costs,fixed_20,1785196806000,1789154989000,6000,1105579975,1107510637,1356067547,1355579975,248069338,True,3280552043,500295037,117618,500412655,1,2234,0,188146000,3957814000,3958189000,745887,1253201,5239358,2443871,114075671,12110000,0,0,
GME,250000000,pinned_fork_costs,fixed_40,1785196806000,1789154989000,6000,864736851,866667513,1115240186,1114736851,248069338,True,1834671783,185091709,117618,185209327,1,826,0,61695000,3958147000,3958189000,310075,666408,1468571,1265690,55376856,12110000,0,0,
GME,250000000,pinned_fork_costs,fixed_80,1785196806000,1789154989000,6000,477212704,479143366,727517824,727212704,248069338,True,848722902,50772109,117618,50889727,1,226,0,24760000,3958147000,3958189000,156087,539113,1076997,1044025,29016833,12110000,0,0,
GME,250000000,pinned_fork_costs,fixed_160,1785196806000,1789154989000,6000,176216535,178147197,426471660,426216535,248069338,True,333391919,16520611,117618,16638229,1,73,0,18714000,3958147000,3958189000,114005,502875,1036228,1006923,14716545,12110000,0,0,
GME,250000000,pinned_fork_costs,adaptive_width,1785196806000,1789154989000,6000,1065226371,1067157033,1315856870,1315226371,248069338,True,2438756473,263220943,117618,263338561,1,1175,0,98477000,3957814000,3958189000,190833,605308,1318953,1162231,1831773,12110000,0,0,
GME,250000000,pinned_fork_costs,adaptive_economic,1785196806000,1789154989000,6000,603291005,605221667,853535933,853291005,248069338,True,1071193060,83904277,117618,84021895,1,374,0,3233389000,3957814000,3958189000,144919,509982,1108251,1029413,1309284,12110000,0,0,
GME,250000000,double_gas_half_fees,fixed_20,1785196806000,1789154989000,6000,-248677075,-246641855,1558197,1322925,247964780,True,54408199,177658658,235236,177893894,1,396,0,3341713000,3957814000,3958189000,1000605,167474,172037856,316246,98694547,3296557000,0,0,capital_exhausted
GME,250000000,double_gas_half_fees,fixed_40,1785196806000,1789154989000,6000,-245604166,-243568946,4631331,4395834,247964780,True,103929956,180792782,235236,181028018,1,403,0,1520873000,3958147000,3958189000,1001126,2610423,85094782,4797918,50764824,1493496000,0,0,capital_exhausted
GME,250000000,double_gas_half_fees,fixed_80,1785196806000,1789154989000,6000,-29789272,-27754052,220522339,220210728,247964780,True,261626872,101096486,235236,101331722,1,225,0,25009000,3958147000,3958189000,282571,609827,1454979,1185551,27598962,12110000,0,0,
GME,250000000,double_gas_half_fees,fixed_160,1785196806000,1789154989000,6000,-10035856,-8000636,240283635,239964144,247964780,True,130278569,33041222,235236,33276458,1,73,0,18714000,3958147000,3958189000,183096,520431,1133050,1047946,14306800,12110000,0,0,
GME,250000000,double_gas_half_fees,adaptive_width,1785196806000,1789154989000,6000,-176582133,-174546913,73752155,73417867,247964780,True,383237161,283771142,235236,284006378,1,633,0,66978000,3957991000,3958189000,763727,939803,5499304,1824756,1073408,12110000,0,0,
GME,250000000,double_gas_half_fees,adaptive_economic,1785196806000,1789154989000,6000,-43558060,-41522840,206680052,206441940,247964780,True,95798816,51845966,235236,52081202,1,115,0,3530899000,3957991000,3958189000,236728,765695,1267304,1038090,816819,12110000,0,0,
GME,250000000,partial_mint_failure,fixed_20,1785196806000,1789154989000,6000,183826274,185756936,434091499,433826274,248069338,True,1056886412,327204589,117618,327322207,253,1008,252,107691000,3351004000,3958189000,533199,935478,2742609,1535091,122214555,12110000,0,0,
GME,250000000,partial_mint_failure,fixed_40,1785196806000,1789154989000,6000,381340178,383270840,631631019,631340178,248069338,True,886086966,137737031,117618,137854649,107,424,106,42721000,3714034000,3958189000,185326,618423,1326226,1124649,60075934,12110000,0,0,
GME,250000000,partial_mint_failure,fixed_80,1785196806000,1789154989000,6000,366940885,368871547,617154112,616940885,248069338,True,649342216,49939599,117618,50057217,39,154,38,20394000,3893985000,3958189000,113009,539315,1082049,1031722,29896376,12110000,0,0,
GME,250000000,partial_mint_failure,fixed_160,1785196806000,1789154989000,6000,165847841,167778503,416071688,415847841,248069338,True,283821777,15751069,117618,15868687,13,48,12,13014000,3938566000,3958189000,122343,501973,1034850,1000986,14711244,12110000,0,0,
GME,250000000,partial_mint_failure,adaptive_width,1785196806000,1789154989000,6000,229996377,231927039,480308328,479996377,248069338,True,672317100,141227941,117618,141345559,109,436,108,49137000,3653807000,3958189000,103392,569694,1297621,1013311,552959,12110000,0,0,
GME,250000000,partial_mint_failure,adaptive_economic,1785196806000,1789154989000,6000,77886402,79817064,328004827,327886402,248069338,True,202365471,30697620,117618,30815238,24,95,23,3473203000,3841375000,3958189000,125106,614451,1098534,973823,511476,12110000,0,0,
GOOGL,5000000000,pinned_fork_costs,fixed_20,1785842666000,1789154999000,645866000,-1980760,178047469,4999704752,4998019240,4819971771,True,3157443826,138053503,118088,138171591,1,623,0,611467000,3206683000,3958199000,286375,543375,1028548,978829,3250860586,375843000,1,0,
GOOGL,5000000000,pinned_fork_costs,fixed_40,1785842666000,1789154999000,645866000,554962765,734990994,5557144042,5554962765,4819971771,True,2340132518,40677103,118088,40795191,1,183,0,230889000,3206683000,3958199000,150302,516334,1007095,968198,1720551471,375843000,1,0,
GOOGL,5000000000,pinned_fork_costs,fixed_80,1785842666000,1789154999000,645866000,573706747,753734976,5575617021,5573706747,4819971771,True,1411806896,7701913,118088,7820001,1,34,0,1602029000,3208073000,3958199000,76840,722588,1001079,962463,2197496,375843000,1,0,
GOOGL,5000000000,pinned_fork_costs,fixed_160,1785842666000,1789154999000,645866000,379752471,559780700,5380976253,5379752471,4819971771,True,792054109,1505233,118088,1623321,1,6,0,1360269000,3208894000,3958199000,65304,666750,998700,960889,10372091,375843000,1,0,
GOOGL,5000000000,pinned_fork_costs,adaptive_width,1785842666000,1789154999000,645866000,736034009,916062238,5737927764,5736034009,4819971771,True,1595554746,18103483,118088,18221571,1,81,0,1834508000,3184220000,3958199000,68852,771527,1003010,956803,9558874,375843000,1,0,
GOOGL,5000000000,pinned_fork_costs,adaptive_economic,1785842666000,1789154999000,645866000,527874183,707902412,5527994129,5527874183,4819971771,True,1127358296,8144533,118088,8262621,1,36,0,2689747000,3184220000,3958199000,68852,669657,1001086,958604,9558874,375843000,1,0,
GOOGL,5000000000,double_gas_half_fees,fixed_20,1785842666000,1789154999000,645866000,-1693879535,-1513748859,3307419239,3306120465,4819869324,True,1352705952,276107006,236176,276343182,1,623,0,611467000,3206683000,3958199000,380078,552237,1083306,996319,3241636045,375843000,1,0,
GOOGL,5000000000,double_gas_half_fees,fixed_40,1785842666000,1789154999000,645866000,-659404790,-479274114,4342422245,4340595210,4819869324,True,1057911115,81354206,236176,81590382,1,183,0,230889000,3206683000,3958199000,185577,518177,1018260,973430,1714674287,375843000,1,0,
GOOGL,5000000000,double_gas_half_fees,fixed_80,1785842666000,1789154999000,645866000,-148282548,31848128,4853496215,4851717452,4819869324,True,666354817,15403826,236176,15640002,1,34,0,1602029000,3208073000,3958199000,80355,723029,1002468,966024,2188117,375843000,1,0,
GOOGL,5000000000,double_gas_half_fees,fixed_160,1785842666000,1789154999000,645866000,-23351241,156779435,4977902360,4976648759,4819869324,True,385111635,3010466,236176,3246642,1,6,0,1360269000,3208894000,3958199000,66255,666962,999403,964915,10372091,375843000,1,0,
GOOGL,5000000000,double_gas_half_fees,adaptive_width,1785842666000,1789154999000,645866000,-18530436,161600240,4983177877,4981469564,4819869324,True,499363130,9649766,236176,9885942,1,21,0,1829759000,3184220000,3958199000,69461,769633,1000985,958691,9558874,375843000,1,0,
GOOGL,5000000000,double_gas_half_fees,adaptive_economic,1785842666000,1789154999000,645866000,-197600467,-17469791,4802644340,4802399533,4819869324,True,235580172,3453086,236176,3689262,1,7,0,2647934000,3184220000,3958199000,69461,673882,1000457,959901,9558874,375843000,1,0,
GOOGL,5000000000,partial_mint_failure,fixed_20,1785842666000,1789154999000,645866000,-193061481,-13033252,4809323814,4806938519,4819971771,True,2533061102,130517526,118088,130635614,102,407,101,565712000,2938746000,3958199000,252376,543758,1027554,896362,3305524565,375843000,1,0,
GOOGL,5000000000,partial_mint_failure,fixed_40,1785842666000,1789154999000,645866000,634205814,814234043,5636420702,5634205814,4819971771,True,2266982868,42989452,118088,43107540,34,134,33,244802000,3137424000,3958199000,139622,523478,1007478,947397,1719839755,375843000,1,0,
GOOGL,5000000000,partial_mint_failure,fixed_80,1785842666000,1789154999000,645866000,532665215,712693444,5534561629,5532665215,4819971771,True,1394886250,9607454,118088,9725542,8,30,7,1602379000,3201671000,3958199000,76840,710433,1001318,961973,2197496,375843000,1,0,
GOOGL,5000000000,partial_mint_failure,fixed_160,1785842666000,1789154999000,645866000,375969928,555998157,5376909625,5375969928,4819971771,True,791340996,1682606,118088,1800694,2,5,1,1360262000,3207914000,3958199000,65304,664492,998700,960601,10372091,375843000,1,0,
GOOGL,5000000000,partial_mint_failure,adaptive_width,1785842666000,1789154999000,645866000,749818666,929846895,5752642746,5749818666,4819971771,True,1658174202,21384071,118088,21502159,17,67,16,1834560000,3159702000,3958199000,68852,756198,1003621,949901,9558874,375843000,1,0,
GOOGL,5000000000,partial_mint_failure,adaptive_economic,1785842666000,1789154999000,645866000,731171113,911199342,5731291125,5731171113,4819971771,True,1300075515,8102221,118088,8220309,7,25,6,2485015000,3169882000,3958199000,68852,692817,1000890,952353,9558874,375843000,1,0,
GOOGL,1000000000,pinned_fork_costs,fixed_20,1785842666000,1789154999000,645866000,153966437,188710170,1154456530,1153966437,965256267,True,1037123238,155536993,118088,155655081,1,702,0,367702000,3260193000,3958199000,344836,535229,1147656,1059796,602833414,375843000,1,0,
GOOGL,1000000000,pinned_fork_costs,fixed_40,1785842666000,1789154999000,645866000,254988138,289731871,1255543436,1254988138,965256267,True,708655430,46652473,118088,46770561,1,210,0,164958000,3266278000,3958199000,167275,504431,1036918,1002145,328431812,375843000,1,0,
GOOGL,1000000000,pinned_fork_costs,fixed_80,1785842666000,1789154999000,645866000,167892506,202636239,1168358409,1167892506,965256267,True,401125304,11685493,118088,11803581,1,52,0,114873000,3266278000,3958199000,103150,522397,1008724,982940,170798043,375843000,1,0,
GOOGL,1000000000,pinned_fork_costs,fixed_160,1785842666000,1789154999000,645866000,49145342,83889075,1049552199,1049145342,965256267,True,196688130,3054403,118088,3172491,1,13,0,500527000,3266278000,3958199000,98093,576923,1000794,979001,7071890,375843000,1,0,
GOOGL,1000000000,pinned_fork_costs,adaptive_width,1785842666000,1789154999000,645866000,326388457,361132190,1326895400,1326388457,965256267,True,685208517,40898413,118088,41016501,1,184,0,1678610000,3252794000,3958199000,101622,760636,1030556,982754,14101858,375843000,1,0,
GOOGL,1000000000,pinned_fork_costs,adaptive_economic,1785842666000,1789154999000,645866000,97070174,131813907,1097277794,1097070174,965256267,True,224541775,4382263,118088,4500351,1,19,0,1947069000,3252794000,3958199000,101622,688571,1003825,967305,14101858,375843000,1,0,
GOOGL,1000000000,double_gas_half_fees,fixed_20,1785842666000,1789154999000,645866000,-541694807,-506848627,458757824,458305193,965153820,True,400805478,311516606,236176,311752782,1,703,0,367592000,3260193000,3958199000,560815,622429,1677731,1230174,590162789,375843000,1,0,
GOOGL,1000000000,double_gas_half_fees,fixed_40,1785842666000,1789154999000,645866000,-160932043,-126085863,839614740,839067957,965153820,True,302204754,93304946,236176,93541122,1,210,0,164958000,3266278000,3958199000,227138,518673,1109056,1032540,323114312,375843000,1,0,
GOOGL,1000000000,double_gas_half_fees,fixed_80,1785842666000,1789154999000,645866000,-49989560,-15143380,950532555,950010440,965153820,True,183649948,23370986,236176,23607162,1,52,0,114873000,3266278000,3958199000,120050,525281,1021593,992561,168787261,375843000,1,0,
GOOGL,1000000000,double_gas_half_fees,fixed_160,1785842666000,1789154999000,645866000,-54048566,-19202386,946448455,945951434,965153820,True,94251945,6108806,236176,6344982,1,13,0,500527000,3266278000,3958199000,101179,577815,1004360,984427,7071890,375843000,1,0,
GOOGL,1000000000,double_gas_half_fees,adaptive_width,1785842666000,1789154999000,645866000,-52365769,-17519589,948058231,947634231,965153820,True,134154243,21600506,236176,21836682,1,48,0,1668481000,3252794000,3958199000,103863,781936,1022172,984777,14101858,375843000,1,0,
GOOGL,1000000000,double_gas_half_fees,adaptive_economic,1785842666000,1789154999000,645866000,-57280410,-22434230,942956099,942719590,965153820,True,63385199,3895706,236176,4131882,1,8,0,2651758000,3252794000,3958199000,104794,638065,1003167,979877,14101858,375843000,1,0,
GOOGL,1000000000,partial_mint_failure,fixed_20,1785842666000,1789154999000,645866000,156645059,191388792,1157299045,1156645059,965256267,True,853400352,129233603,118088,129351691,101,403,100,313914000,2843265000,3958199000,244299,541134,1114591,905804,14546265,375843000,1,0,
GOOGL,1000000000,partial_mint_failure,fixed_40,1785842666000,1789154999000,645866000,234326208,269069941,1234874873,1234326208,965256267,True,643306752,48125144,118088,48243232,38,150,37,177186000,3057658000,3958199000,143743,508618,1039070,938168,13207654,375843000,1,0,
GOOGL,1000000000,partial_mint_failure,fixed_80,1785842666000,1789154999000,645866000,173371961,208115694,1173801365,1173371961,965256267,True,394301233,13016603,118088,13134691,11,40,10,116714000,3181607000,3958199000,94693,488894,1009972,957739,14116048,375843000,1,0,
GOOGL,1000000000,partial_mint_failure,fixed_160,1785842666000,1789154999000,645866000,48825088,83568821,1049300428,1048825088,965256267,True,196463653,3409149,118088,3527237,3,11,2,500700000,3264323000,3958199000,98093,579749,1001291,978452,7071890,375843000,1,0,
GOOGL,1000000000,partial_mint_failure,adaptive_width,1785842666000,1789154999000,645866000,240208219,274951952,1240854495,1240208219,965256267,True,503448872,27803686,118088,27921774,22,87,21,1617487000,3221004000,3958199000,101622,753278,1022165,971202,14101858,375843000,1,0,
GOOGL,1000000000,partial_mint_failure,adaptive_economic,1785842666000,1789154999000,645866000,106139311,140883044,1106347783,1106139311,965256267,True,235123163,5755685,118088,5873773,5,18,4,1901476000,3246813000,3958199000,101622,686225,1005078,966297,14101858,375843000,1,0,
GOOGL,250000000,pinned_fork_costs,fixed_20,1785842666000,1789154999000,645866000,-284653,8414990,249947930,249715347,241300357,True,361231977,160405813,118088,160523901,1,724,0,311340000,3271005000,3958199000,485295,682378,1790876,1376050,156048902,375843000,1,0,
GOOGL,250000000,pinned_fork_costs,fixed_40,1785842666000,1789154999000,645866000,66196580,74896223,316434775,316196580,241300357,True,222225721,49086883,118088,49204971,1,221,0,85529000,3274603000,3958199000,190354,520617,1155169,1071947,84592635,375843000,1,0,
GOOGL,250000000,pinned_fork_costs,fixed_80,1785842666000,1789154999000,645866000,37205240,45904883,287410561,287205240,241300357,True,112743313,13898593,118088,14016681,1,62,0,43634000,3274603000,3958199000,114007,513653,1044519,1006253,42957538,375843000,1,0,
GOOGL,250000000,pinned_fork_costs,fixed_160,1785842666000,1789154999000,645866000,18967134,27666777,269158975,268967134,241300357,True,57191002,3718333,118088,3836421,1,16,0,8472000,3274756000,3958199000,81148,540348,1010104,986411,21897374,375843000,1,0,
GOOGL,250000000,pinned_fork_costs,adaptive_width,1785842666000,1789154999000,645866000,58965634,67665277,309180475,308965634,241300357,True,172138153,38021383,118088,38139471,1,171,0,320863000,3252515000,3958199000,88356,620916,1122146,1001178,501495,375843000,1,0,
GOOGL,250000000,pinned_fork_costs,adaptive_economic,1785842666000,1789154999000,645866000,11106388,19806031,261224689,261106388,241300357,True,51005316,5267503,118088,5385591,1,23,0,2970453000,3252515000,3958199000,91006,660669,1018392,976564,1130054,375843000,1,0,
GOOGL,250000000,double_gas_half_fees,fixed_20,1785842666000,1789154999000,645866000,-250377862,-241575772,-141686,-377862,241197910,True,45243494,185369906,236176,185606082,1,418,0,291213000,3271005000,3958199000,1001073,1265258,967915029,2376435,150431634,1344567000,1,0,capital_exhausted
GOOGL,250000000,double_gas_half_fees,fixed_40,1785842666000,1789154999000,645866000,-101582555,-92780465,148734533,148417445,241197910,True,91162030,98173766,236176,98409942,1,221,0,85529000,3274603000,3958199000,415757,606631,1652006,1247735,82118860,375843000,1,0,
GOOGL,250000000,double_gas_half_fees,fixed_80,1785842666000,1789154999000,645866000,-34450871,-25648781,215855781,215549129,241197910,True,51096342,27797186,236176,28033362,1,62,0,22642000,3274603000,3958199000,176206,527609,1118136,1045490,42166680,375843000,1,0,
GOOGL,250000000,double_gas_half_fees,fixed_160,1785842666000,1789154999000,645866000,-14082317,-5280227,236219682,235917683,241197910,True,27196102,7436666,236176,7672842,1,16,0,8472000,3274756000,3958199000,95733,544776,1025419,999191,21666163,375843000,1,0,
GOOGL,250000000,double_gas_half_fees,adaptive_width,1785842666000,1789154999000,645866000,-20623453,-11821363,229660833,229376547,241197910,True,40319150,21157886,236176,21394062,1,47,0,291234000,3252515000,3958199000,100621,640997,1090272,1001017,1766439,375843000,1,0,
GOOGL,250000000,double_gas_half_fees,adaptive_economic,1785842666000,1789154999000,645866000,-26127975,-17325885,224221326,223872025,241197910,True,285351,354746,236176,590922,1,0,0,3209355000,3252515000,3958199000,134503,975091,1000999,982236,1766439,375843000,1,0,
GOOGL,250000000,partial_mint_failure,fixed_20,1785842666000,1789154999000,645866000,-606373,8093270,249665022,249393627,241300357,True,274178730,127949680,118088,128067768,100,399,99,226583000,2650503000,3958199000,312887,626319,1532380,1008603,166581037,375843000,1,0,
GOOGL,250000000,partial_mint_failure,fixed_40,1785842666000,1789154999000,645866000,50518690,59218333,300752222,300518690,241300357,True,196197336,50692990,118088,50811078,40,158,39,93074000,2938849000,3958199000,181254,532105,1170252,967534,7077373,375843000,1,0,
GOOGL,250000000,partial_mint_failure,fixed_80,1785842666000,1789154999000,645866000,39459795,48159438,289666148,289459795,241300357,True,111840230,15185766,118088,15303854,12,48,11,42744000,3224337000,3958199000,109599,535063,1048126,992664,43315310,375843000,1,0,
GOOGL,250000000,partial_mint_failure,fixed_160,1785842666000,1789154999000,645866000,18714142,27413785,268906059,268714142,241300357,True,57179987,4250452,118088,4368540,4,13,3,14387000,3270717000,3958199000,82357,535864,1011461,986093,21898567,375843000,1,0,
