symbol,budgetQuote,name,scenario,actions,availabilityBlockAnchored,terminalQuotesIndependentlyRecomputed,markedNavVerified,feeTokenTotalsVerified,gasVerified,weeklyAndRegimeNavVerified,invalidAt,capacityTimeMetricsIncludePostInvalidMarks,inRangeMs,above10PercentExistingMs,above100PercentExistingMs,feesQuote,modeledFeesAbove10PercentExistingQuote,modeledFeesAbove100PercentExistingQuote
TSLA,1000000000,fixed_20,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,6295000,6295000,13000,409766,409766,1351
TSLA,1000000000,fixed_40,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,29413000,7278000,40000,252662,252662,1315
TSLA,1000000000,fixed_80,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,100780000,9983000,40000,141098,141098,1247
TSLA,1000000000,fixed_160,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,329238000,40000,40000,80381,1131,1131
TSLA,1000000000,adaptive_width,double_gas_half_fees,11,True,True,True,True,True,True,,False,586409000,8626000,0,29647057,2509033,0
TSLA,1000000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,307642000,0,0,14364386,0,0
TSLA,1000000000,fixed_20,partial_mint_failure,203,True,True,True,True,True,True,,False,535512000,318349000,2064000,333558303,246769714,3057279
TSLA,1000000000,fixed_40,partial_mint_failure,74,True,True,True,True,True,True,,False,577134000,262748000,27000,227230202,113083404,6002
TSLA,1000000000,fixed_80,partial_mint_failure,1,True,True,True,True,True,True,1788545062000,True,100780000,9983000,40000,282197,282197,2495
TSLA,1000000000,fixed_160,partial_mint_failure,1,True,True,True,True,True,True,1788545062000,True,329238000,40000,40000,160764,2263,2263
TSLA,1000000000,adaptive_width,partial_mint_failure,55,True,True,True,True,True,True,,False,569723000,52716000,0,181913344,78501992,0
TSLA,1000000000,adaptive_economic,partial_mint_failure,1,True,True,True,True,True,True,,False,27721000,21090000,0,21952853,16726562,0
TSLA,250000000,fixed_20,pinned_fork_costs,1,True,True,True,True,True,True,1788545062000,True,6295000,1169000,13000,275222,275222,2494
TSLA,250000000,fixed_40,pinned_fork_costs,1,True,True,True,True,True,True,1788545062000,True,29413000,40000,40000,150288,2262,2262
TSLA,250000000,fixed_80,pinned_fork_costs,1,True,True,True,True,True,True,1788545062000,True,100780000,40000,13000,78253,1907,1907
TSLA,250000000,fixed_160,pinned_fork_costs,1,True,True,True,True,True,True,1788545062000,True,329238000,40000,13000,42932,1453,1453
TSLA,250000000,adaptive_width,pinned_fork_costs,72,True,True,True,True,True,True,,False,579703000,5887000,0,62788287,1836343,0
TSLA,250000000,adaptive_economic,pinned_fork_costs,1,True,True,True,True,True,True,,False,27834000,0,0,6030749,0,0
TSLA,250000000,fixed_20,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,6295000,1169000,13000,137610,137610,1247
TSLA,250000000,fixed_40,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,29413000,40000,40000,75143,1131,1131
TSLA,250000000,fixed_80,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,100780000,40000,13000,39126,953,953
TSLA,250000000,fixed_160,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,329238000,40000,13000,21465,726,726
TSLA,250000000,adaptive_width,double_gas_half_fees,8,True,True,True,True,True,True,,False,585370000,36000,0,7864672,12669,0
TSLA,250000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,307286000,0,0,3635459,0,0
TSLA,250000000,fixed_20,partial_mint_failure,1,True,True,True,True,True,True,1788545062000,True,6295000,1169000,13000,275222,275222,2494
TSLA,250000000,fixed_40,partial_mint_failure,1,True,True,True,True,True,True,1788545062000,True,29413000,40000,40000,150288,2262,2262
TSLA,250000000,fixed_80,partial_mint_failure,1,True,True,True,True,True,True,1788545062000,True,100780000,40000,13000,78253,1907,1907
TSLA,250000000,fixed_160,partial_mint_failure,1,True,True,True,True,True,True,1788545062000,True,329238000,40000,13000,42932,1453,1453
TSLA,250000000,adaptive_width,partial_mint_failure,67,True,True,True,True,True,True,,False,565229000,17213000,0,57704660,2413221,0
TSLA,250000000,adaptive_economic,partial_mint_failure,1,True,True,True,True,True,True,,False,27834000,0,0,6030749,0,0
